%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
196.0, 63684.16561891623, 65805.18970551368, -29056.150204676414, -16281.345937412494, 16454.616660430034, 5093.873154386658, 22610.04121423259, 4777.573618599608, 41716.91587172936, 47396.11415816715, 37480.20976545927, 50540.177588484, 22781.434390715887, 27618.284835610968, -8991.190372847364, -4020.7882548318216, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7068834036363692E9, 0.0, 2024-02-02 15:16:43.636
198.0, 63680.008194447546, 65801.99340605657, -29064.822681525075, -16288.431440404827, 16445.25127950326, 5084.6195321821615, 22596.22783615921, 4768.565865584119, 41725.52129334465, 47403.356123370664, 37482.08731199352, 50545.38554494209, 22780.070934304113, 27620.81058273442, -8995.951294416343, -4020.363571687171, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7068834036363888E9, 0.0, 2024-02-02 15:16:43.636
0.0, 31994.264661582074, 32900.94082366715, -14855.326992908358, -8209.326351800722, 8235.232023624423, 2479.5684194050336, 11215.770091506254, 2371.1624587967945, 20861.777169916295, 23700.985157607218, 18735.65688558303, 25269.250603824927, 11387.163267989548, 13806.001997709513, -4504.569411822487, -2017.2672888359177, -0.128, 0.978, 0.276, 192.0, 126.0, 0.0, 15.0, 72.0, 4.0, 80.0, 0.0, 0.0, 0.0, 1.7068834037472513E9, 0.0, 2024-02-02 15:16:43.747
2.0, 63980.28152946014, 65791.48808616259, -29721.427526644176, -16431.147328751962, 16458.997602343276, 4942.328326979677, 22412.67531069223, 4726.0304958856705, 41976.68784578894, 47482.39189176463, 37489.262221963676, 50609.02096140635, 22697.905921686404, 27711.44690650069, -8987.882314667979, -4142.24763420196, -0.128, 0.978, 0.276, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7068834037543898E9, 0.0, 2024-02-02 15:16:43.754
4.0, 63983.120201005964, 65793.4773914191, -29721.606340599817, -16433.047227030664, 16461.59040470009, 4946.6198619150955, 22410.730708924617, 4728.869167431494, 41967.50127881781, 47467.08094681275, 37483.98721027222, 50601.42136829154, 22696.184837363344, 27705.590749453397, -8996.64419849446, -4155.859846575242, -0.128, 0.978, 0.276, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7068834037612376E9, 0.0, 2024-02-02 15:16:43.761
6.0, 63977.66637535887, 65792.40450768525, -29725.9649307686, -16436.735264865787, 16461.21042504435, 4947.513931693307, 22424.56643874245, 4735.887615190461, 41964.126165405054, 47470.52311545886, 37482.4449399048, 50601.443720036, 22696.743630974728, 27707.848275643384, -8994.654893237936, -4151.210683728538, -0.128, 0.978, 0.276, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7068834037694428E9, 0.0, 2024-02-02 15:16:43.769
8.0, 63973.08426774553, 65787.39771692725, -29728.40127091423, -16437.182299754895, 16457.678849420412, 4945.12229503659, 22417.592694472398, 4730.769065710195, 41955.27487460076, 47471.35013000371, 37478.332218925025, 50598.11331011216, 22691.468619283274, 27706.171894809235, -8997.82884095059, -4153.177637240606, -0.128, 0.976, 0.28, 192.0, 126.0, 0.0, 15.0, 64.0, 4.0, 96.0, 0.0, 0.0, 0.0, 1.7068834037782855E9, 0.0, 2024-02-02 15:16:43.778
10.0, 63979.968605037764, 65792.51626640753, -29725.517895879497, -16432.95782005284, 16459.668154676932, 4945.725792136883, 22411.44596474719, 4726.857510430516, 41946.96002566338, 47457.91673158607, 37479.33804742552, 50595.36404554416, 22691.088639627535, 27705.613101197854, -8998.857021195534, -4155.569273897323, -0.128, 0.976, 0.28, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7068834037866523E9, 0.0, 2024-02-02 15:16:43.786
12.0, 63973.21837821227, 65786.01190877103, -29731.843439560347, -16438.09872127756, 16452.359134240047, 4939.534358922763, 22407.62381644533, 4722.901251661927, 41949.50812453129, 47469.0031968359, 37481.08148349303, 50599.02973163483, 22693.793200706627, 27705.970729109136, -8999.39346306246, -4153.557616896345, -0.128, 0.976, 0.28, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7068834037932837E9, 0.0, 2024-02-02 15:16:43.793
14.0, 63974.04539275711, 65785.7213360931, -29729.45180290363, -16436.936430565886, 16455.868358119533, 4944.228225258377, 22416.273941549534, 4727.706876719818, 41935.98531913583, 47451.948815816504, 37472.85604153348, 50593.620609476646, 22683.82432267956, 27695.934795848705, -9005.428434065394, -4157.335061709293, -0.128, 0.976, 0.28, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7068834038013155E9, 0.0, 2024-02-02 15:16:43.801
