%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
102.0, 59986.695347630426, 63495.583950946806, -30975.31568709799, -2572.6634350613876, 16988.80100116742, 7979.684529266898, 27975.622174217962, 4927.866748317093, 36717.523541155286, 46985.13263286742, 36494.38607625796, 45060.133345143004, 24328.666845401152, 25448.7574635455, -3558.1965515847864, 144.81695232593447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7068828043605917E9, 0.0, 2024-02-02 15:06:44.360
104.0, 59964.70123108641, 63451.059275991836, -30992.973565217682, -2584.599266600522, 16975.03232658295, 7971.10145939606, 27955.550307697096, 4911.952306264914, 36727.60417790463, 46987.747786968685, 36476.10234929351, 45054.567760773636, 24317.692138873594, 25442.007236719997, -3572.568723269549, 135.4739231436161, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7068828043606348E9, 0.0, 2024-02-02 15:06:44.360
0.0, 30470.993276952897, 32005.798161721013, -11515.171708485093, -692.5017467143234, 8440.421037724142, 4003.733873812422, 14099.659216363338, 2398.632752732367, 18364.72968634721, 23485.715506758155, 18237.168280740774, 22517.862620098906, 12155.146855729445, 12718.880202636743, -1788.7430535248584, 66.38468103226198, -0.063, 0.498, 0.107, 192.0, 126.0, 8.0, 15.5, 16.0, 3.0, 88.0, 0.0, 0.0, 0.0, 1.7068828044647267E9, 0.0, 2024-02-02 15:06:44.464
2.0, 60937.71737071483, 64006.969512339776, -23037.451271706974, -1385.964618440225, 16873.845979433772, 7998.370587631534, 28189.52836865525, 4790.738796083784, 35329.63667269191, 45595.792901014436, 36480.2597737622, 45450.55126554385, 23963.416989256977, 25305.125153675697, -4701.756501407207, 858.7093184839867, -0.063, 0.498, 0.107, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7068828044717505E9, 0.0, 2024-02-02 15:06:44.471
4.0, 60940.84661493858, 64013.51857346518, -23039.686446152504, -1394.6370952888842, 16879.545674269877, 8001.879811511018, 28189.28249946624, 4792.7728048292165, 35329.16728605834, 45607.57227034239, 36473.24132600323, 45450.75243124395, 23963.93107937945, 25303.605235052735, -4715.681638202863, 851.1991323470036, -0.063, 0.498, 0.107, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7068828044797027E9, 0.0, 2024-02-02 15:06:44.479
6.0, 60938.94671665988, 64009.986997841246, -23046.302562511275, -1382.4777463051971, 16874.516531767433, 8014.06151223916, 28181.414685417974, 4792.4822321512975, 35328.04969883558, 45616.35650591332, 36476.63879116044, 45451.04300392187, 23961.31592527818, 25322.224238184004, -4703.49993747472, 855.4683155379672, -0.063, 0.498, 0.107, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7068828044879196E9, 0.0, 2024-02-02 15:06:44.487
8.0, 60925.26744905322, 63997.82764885756, -23072.56586224626, -1397.6545807903506, 16859.831435660297, 8000.426948121423, 28181.14646448451, 4788.525973382709, 35305.98852705819, 45607.57227034239, 36457.528049651155, 45445.58917827478, 23945.334427992635, 25300.028955939884, -4717.961516137304, 856.9658824164728, -0.108, 0.99, 0.226, 192.0, 126.0, 80.0, 15.0, 120.0, 3.5, 8.0, 0.0, 0.0, 0.0, 1.706882804495735E9, 0.0, 2024-02-02 15:06:44.495
10.0, 60933.895222412975, 64012.222172286776, -23053.678638181525, -1410.5962408299733, 16875.388249801188, 8013.189794205403, 28193.305813468196, 4789.889429794483, 35336.43160300632, 45608.48869186505, 36458.37741594046, 45428.51244551092, 23986.640451746043, 25311.897732245652, -4721.761312694706, 838.6151002186657, -0.108, 0.99, 0.226, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.70688280450475E9, 0.0, 2024-02-02 15:06:44.504
12.0, 60929.60368747755, 64003.77321288267, -23069.23545232242, -1404.8741942494148, 16860.569043227322, 7995.9565992303615, 28175.37971441504, 4778.937075011382, 35298.74656185467, 45617.58585185836, 36461.730177608755, 45447.645538764664, 23946.429663470946, 25385.949061626085, -4717.112149848002, 835.8434839062076, -0.108, 0.99, 0.226, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.706882804511781E9, 0.0, 2024-02-02 15:06:44.511
14.0, 60932.64352472348, 64002.74503263772, -23068.52019649985, -1373.5370485230744, 16867.967470642026, 8002.5280121002215, 28181.325278440152, 4787.028406504203, 35318.52785569762, 45624.15726472822, 36464.83707008804, 45449.79130623237, 23972.894128906028, 25260.220499064984, -4719.12380684898, 850.9309114135399, -0.108, 0.99, 0.226, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7068828045200198E9, 0.0, 2024-02-02 15:06:44.520
16.0, 60934.789292191184, 64012.3115792646, -23061.010010362865, -1387.350426596454, 16873.845979433772, 8006.39486389099, 28180.34180168412, 4789.062415249636, 35302.85928283445, 45619.70926758162, 36451.26956120367, 45444.583349774286, 23944.082730303136, 25286.170874377596, -4729.986754654259, 836.3575740286797, -0.108, 0.99, 0.226, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.706882804527789E9, 0.0, 2024-02-02 15:06:44.527
18.0, 60926.80971942064, 64003.34852973802, -23069.928356400535, -1407.3775896284092, 16871.476694521512, 7995.4872125968, 28186.734400598336, 4783.6756448359065, 35319.399573731374, 45626.86182580732, 36469.41917770138, 45444.315128840826, 23953.89514611902, 25290.507112801926, -4711.255992800712, 838.8162659187634, -0.10200000000000001, 0.984, 0.242, 192.0, 126.0, 104.0, 15.0, 96.0, 3.5, 72.0, 0.0, 0.0, 0.0, 1.7068828045358558E9, 0.0, 2024-02-02 15:06:44.535
20.0, 60924.12751008601, 64002.23094251525, -23083.495865284905, -1404.807139016049, 16860.949022883062, 7989.3181311271355, 28180.408856917486, 4782.893333779971, 35301.96521305623, 45594.742369025036, 36455.22581997226, 45439.28598633838, 23966.61328871409, 25298.240816383463, -4719.772007438184, 830.8143414037635, -0.10200000000000001, 0.984, 0.242, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7068828045439267E9, 0.0, 2024-02-02 15:06:44.543
22.0, 60928.03906536569, 64004.801393127615, -23081.640670495115, -1425.2813369371102, 16864.748819440465, 7990.569828816632, 28184.454522663895, 4784.346197169566, 35300.244128733175, 45618.994011759045, 36449.43671815834, 45439.42009680511, 23982.483027277354, 25293.345784347748, -4729.070333131592, 828.3556495136797, -0.10200000000000001, 0.984, 0.242, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7068828045518563E9, 0.0, 2024-02-02 15:06:44.551
24.0, 60935.839824180584, 64009.31644550758, -23083.205292606985, -1389.809118486538, 16868.079229364306, 8008.630038336521, 28188.34372619912, 4793.4210054184205, 35294.656192619346, 45638.3729742018, 36458.98091304075, 45445.902102697146, 23933.13037552004, 25320.123174205208, -4715.212251569302, 836.6257949621433, -0.10200000000000001, 0.984, 0.242, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.706882804560844E9, 0.0, 2024-02-02 15:06:44.560
26.0, 60933.93992590188, 64007.43889897334, -23098.270368369864, -1417.3017641665656, 16863.72063919552, 7988.334654371101, 28185.99679303131, 4791.431700161898, 35291.48224490669, 45606.208813930614, 36454.68937810533, 45441.81173346183, 23962.27705028976, 25278.928909174076, -4725.047019129636, 840.5149984973668, -0.10200000000000001, 0.984, 0.242, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7068828045668547E9, 0.0, 2024-02-02 15:06:44.566
28.0, 60942.411237050444, 64014.94908511032, -23056.785530660814, -1383.707092250239, 16878.048107391372, 8013.055683738671, 28197.597348403615, 4802.3393514560885, 35312.31407073904, 45635.020212533505, 36455.73991009473, 45435.843817692265, 23921.73098584783, 25331.991950510976, -4726.119902863491, 827.7521524133864, -0.10400000000000001, 0.992, 0.244, 192.0, 126.0, 96.0, 15.5, 0.0, 3.5, 80.0, 0.0, 0.0, 0.0, 1.7068828045761006E9, 0.0, 2024-02-02 15:06:44.576
