%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
252.0, 62980.86797963, 65528.25159171243, -18651.994306086817, -11225.6495625555, 16797.872400030185, 5576.939055554754, 23296.105658543787, 5027.667287310039, 41434.523932281016, 47064.81660185059, 37575.24938288324, 50462.594683479634, 23070.353039545185, 27502.547502821388, -9049.014335753243, -2942.2271778854347, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7068833418017988E9, 0.0, 2024-02-02 15:15:41.801
254.0, 62985.60654945452, 65534.219507482, -18648.149806040503, -11220.50866133078, 16807.774222823886, 5583.309302724517, 23307.214475538072, 5034.462217624452, 41420.28587106298, 47047.15872373089, 37565.77224323419, 50454.54805547572, 23066.12855984313, 27493.91972946164, -9054.624623611526, -2950.0726401892475, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.706883341801826E9, 0.0, 2024-02-02 15:15:41.801
0.0, 31586.658249695094, 32789.047990923886, -11262.082906017651, -6139.443056517012, 8290.418480684577, 2691.775881263719, 11500.397205400135, 2437.882415995886, 20713.495697199785, 23530.17312647976, 18787.267063530333, 25233.37605397416, 11535.109464539226, 13757.34225003031, -4522.94254576475, -1470.2306950367326, -0.108, 0.972, 0.294, 192.0, 126.0, 80.0, 15.0, 48.0, 4.5, 24.0, 0.0, 0.0, 0.0, 1.7068833419081607E9, 0.0, 2024-02-02 15:15:41.908
2.0, 63162.69942077392, 65567.88123463168, -22536.638085441362, -12290.017281772767, 16567.023583295773, 5374.633416489771, 22987.897454249556, 4866.3770993205435, 41574.468204315686, 47238.22143533485, 37515.97255658777, 50454.481000242355, 22884.542987888217, 27522.753479808987, -9045.16983570693, -3490.917800774312, -0.108, 0.972, 0.294, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7068833419151447E9, 0.0, 2024-02-02 15:15:41.915
4.0, 63156.239766626335, 65563.76851365191, -22544.617658211908, -12297.706281865392, 16565.52601641727, 5370.766564699003, 22986.243425159864, 4863.62783475254, 41561.124212875875, 47234.73456319983, 37500.61690814697, 50442.321651258666, 22870.126112714544, 27505.743802278495, -9061.08427775911, -3504.530013147594, -0.108, 0.972, 0.294, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7068833419224563E9, 0.0, 2024-02-02 15:15:41.922
6.0, 63160.643060284034, 65564.19319679656, -22540.907268632327, -12294.130002752543, 16572.790333365243, 5371.750041455036, 22988.97033798341, 4866.622968509551, 41555.62568373987, 47219.60243220359, 37500.25928023568, 50438.56655819018, 22870.19316794791, 27504.179180166626, -9057.262129457251, -3503.9712195362117, -0.108, 0.972, 0.294, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7068833419311452E9, 0.0, 2024-02-02 15:15:41.931
8.0, 63163.6605457855, 65568.21651079852, -22537.152175563835, -12288.832639316635, 16576.94775783393, 5371.638282732759, 22999.520361366318, 4869.953378433393, 41561.392433809335, 47224.02807760573, 37511.27869025215, 50447.59666295012, 22879.96088027488, 27507.710755790566, -9045.750981062769, -3494.5834868649827, -0.112, 0.97, 0.296, 192.0, 126.0, 64.0, 15.0, 40.0, 4.5, 32.0, 0.0, 0.0, 0.0, 1.7068833419381857E9, 0.0, 2024-02-02 15:15:41.938
10.0, 63161.67124052897, 65564.90845261913, -22543.477719244685, -12292.453621918396, 16576.210150266907, 5366.475029763584, 22990.87023626211, 4862.465544040864, 41556.2068290957, 47226.86674915156, 37507.68005939484, 50443.59570069262, 22875.602290106093, 27497.764229507953, -9048.299079930674, -3503.1442049913653, -0.112, 0.97, 0.296, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7068833419463005E9, 0.0, 2024-02-02 15:15:41.946
12.0, 63161.31361261769, 65567.36714450922, -22544.327085533987, -12291.0007585288, 16577.4618479564, 5362.786991928458, 22995.251178175353, 4862.264378340767, 41554.955131406205, 47223.15635957198, 37510.89871059641, 50446.21085479389, 22879.11151398558, 27503.799200510886, -9044.923966517921, -3503.50183290265, -0.112, 0.97, 0.296, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7068833419541447E9, 0.0, 2024-02-02 15:15:41.954
14.0, 63159.90545271701, 65566.71894392002, -22552.12784434889, -12292.900656807502, 16570.689269386443, 5360.283596549463, 22989.573835083705, 4855.268282326256, 41552.295273816024, 47227.000859618296, 37504.39435295991, 50441.964023347384, 22877.0998569846, 27507.91192149066, -9051.338917176596, -3509.8720800724127, -0.112, 0.97, 0.296, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7068833419632127E9, 0.0, 2024-02-02 15:15:41.963
