%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
0.0, -8693.57689542495, -14833.824614742354, 20375.805541969006, 400.9455920392981, 47286.81412778069, 20063.037581805896, 36415.372659608445, 11647.53873914942, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7074746218959692E9, 0.0, 2024-02-09 11:30:21.895
70.0, -8636.691705786194, -14813.797451710398, 20404.52753359408, 390.1496994673848, 47543.30039540534, 20127.321198859358, 36522.50457078273, 11772.082659254393, 33984.24047043806, 5066.984005806924, 39623.004451156194, 28957.48960465069, 41559.13490761935, 36615.08549631661, 30980.85891972291, 25119.404508996548, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7074746218960464E9, 0.0, 2024-02-09 11:30:21.896
0.0, -4014.7309320844333, -7382.468269165549, 10356.949014299991, 360.89126597538785, 23744.056969172594, 10089.778612825707, 18308.425642064292, 5967.267568977782, 16978.45214348461, 2513.87834714393, 19827.271381291317, 14461.176331183475, 20841.92882083998, 18307.173944374794, 15493.223427918367, 12578.220674779497, 0.148, 1.024, 0.136, 192.0, 2.0, 80.0, 16.0, 0.0, 2.0, 32.0, 0.0, 0.0, 0.0, 1.7074746219298468E9, 0.0, 2024-02-09 11:30:21.929
2.0, -8020.565869875654, -14750.229090479505, 20726.794985150693, 701.8671276410971, 47391.04031217579, 20150.499957859513, 36552.29944614165, 11847.25157585759, 34153.93491434275, 5691.424690654837, 39443.05055654652, 28725.00911057104, 41432.1769991132, 36433.85755227298, 30842.635732011287, 24891.081439385587, 0.148, 1.024, 0.136, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7074746219369264E9, 0.0, 2024-02-09 11:30:21.936
4.0, -7921.94997333884, -14704.653883535133, 20782.808456755694, 686.8244036226754, 47730.45155172963, 20256.938964955683, 36745.01618683532, 12030.2900112021, 34391.6680683694, 5737.335173766038, 39691.110216511515, 28802.122628941852, 41669.73133918421, 36572.036036495694, 30958.730692712154, 24969.446655445892, 0.148, 1.024, 0.136, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7074746219438612E9, 0.0, 2024-02-09 11:30:21.943
6.0, -8041.732971874831, -14770.457419211558, 20698.05064178117, 696.2344880383597, 47431.4969696399, 20171.17532148067, 36608.804656124674, 11911.02110278858, 34340.817849733576, 5703.807557083078, 39684.09176875255, 28766.203375602174, 41754.04211926962, 36549.393719362466, 30960.228259590658, 25004.695356451914, 0.148, 1.024, 0.136, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7074746219528995E9, 0.0, 2024-02-09 11:30:21.952
8.0, -7923.581650684077, -14701.971674200497, 20776.05822993019, 682.1975925204268, 47610.646201449184, 20231.39092104327, 36701.94437526994, 11966.006394148637, 34213.09998191595, 5703.31581870506, 39452.61710317339, 28754.15578534076, 41382.8690508448, 36436.0480232296, 30855.331522861903, 24871.16603507591, 0.132, 1.006, 0.14200000000000002, 192.0, 2.0, 16.0, 15.5, 56.0, 2.0, 56.0, 0.0, 0.0, 0.0, 1.707474621959895E9, 0.0, 2024-02-09 11:30:21.959
10.0, -7968.888636694985, -14735.901622283653, 20734.3945782655, 680.5435634307341, 47632.75207671548, 20221.086766849374, 36693.24954667682, 11962.385411546877, 34491.602717829075, 5776.227209118272, 39856.91545688098, 28830.509344400092, 41912.136007802015, 36654.06693864667, 31016.599359106942, 25055.970258232388, 0.132, 1.006, 0.14200000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7074746219680653E9, 0.0, 2024-02-09 11:30:21.968
12.0, -7993.587314318099, -14745.44581716607, 20728.06903458465, 684.8574501106084, 47415.62723107663, 20177.38910643925, 36594.63365014001, 11863.523645821053, 34177.89598439884, 5691.9164290328545, 39456.32749275297, 28730.507639707048, 41451.846534233875, 36421.385278866925, 30840.333502332393, 24883.9735846488, 0.132, 1.006, 0.14200000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.70747462197594E9, 0.0, 2024-02-09 11:30:21.975
14.0, -7881.448612385823, -14681.162200112607, 20793.939625494437, 683.3598832321028, 47747.61769147131, 20244.600802016354, 36762.674064955005, 11998.103499186456, 34422.044089084164, 5772.6285782609675, 39722.55912096013, 28827.402451920803, 41713.54075831661, 36581.64728661147, 30963.73748347014, 24979.214367772864, 0.132, 1.006, 0.14200000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7074746219849348E9, 0.0, 2024-02-09 11:30:21.984
