%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
78.0, -9790.198181891225, -16149.917680015289, 19250.1940429442, -490.37492160498164, 47033.121828212956, 19207.32339707892, 35609.63697548354, 10787.443612509205, 32786.27637461142, 3796.354388756083, 39108.71316298404, 28317.201532983963, 40814.64300330198, 35604.071391114165, 30305.366850539074, 24783.323679366553, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7074745416072564E9, 0.0, 2024-02-09 11:29:01.607
0.0, -4539.6616506173195, -7767.879398808408, 9843.261223228124, -30.845407348323747, 23694.100820314983, 9797.574257561477, 17975.69757410259, 5591.400634217338, 16403.00648248273, 1928.8661395151782, 19511.754156560204, 14178.113839401465, 20301.91067479976, 17792.346214335706, 15136.511938156122, 12360.11235238461, 0.054, 0.518, 0.049, 192.0, 1.5, 48.0, 16.0, 48.0, 1.5, 8.0, 0.0, 0.0, 0.0, 1.7074745416838963E9, 0.0, 2024-02-09 11:29:01.683
2.0, -9074.025937798731, -15571.163960834023, 19689.159952301976, -103.08624542787618, 47608.075750836826, 19607.7772507402, 36054.83902154434, 11268.542560165235, 33493.373810455065, 3294.6918362011716, 39497.56646127301, 28731.088785062886, 41316.909052957184, 36197.26433721356, 30615.20673217854, 25007.623434975558, 0.054, 0.518, 0.049, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7074745416905797E9, 0.0, 2024-02-09 11:29:01.690
4.0, -9220.787491892277, -15677.357098741186, 19584.35262255104, -151.20955124015228, 47253.37591807555, 19478.494760810707, 35866.14559485264, 11086.375842854482, 33319.90192173742, 3082.7749470204053, 39390.926288476745, 28624.694481455623, 41300.07818938234, 36075.58144039887, 30563.350685042227, 24977.247414260797, 0.054, 0.518, 0.049, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7074745416975925E9, 0.0, 2024-02-09 11:29:01.697
6.0, -9123.222127344863, -15629.412606884553, 19657.241661219796, -174.92475210723308, 47476.31221727279, 19556.323535004085, 35981.5923549643, 11190.93730341641, 33208.634937838906, 2944.44000058651, 39182.719788875555, 28583.299050724396, 40966.187830708965, 35967.37664549072, 30469.518061818846, 24848.948401087335, 0.054, 0.518, 0.049, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.707474541706632E9, 0.0, 2024-02-09 11:29:01.706
8.0, -9202.883744583576, -15675.278386506843, 19594.790887211668, -170.63321717181412, 47436.39200167561, 19517.789127563137, 35951.93159007211, 11163.087029825096, 33446.30103663219, 2916.2991543172784, 39544.84040079599, 28634.9092286717, 41502.58499414742, 36197.75607559158, 30629.15422071865, 25022.509696782792, 0.098, 1.03, 0.11, 192.0, 1.5, 8.0, 16.0, 24.0, 1.5, 56.0, 0.0, 0.0, 0.0, 1.7074745417136316E9, 0.0, 2024-02-09 11:29:01.713
10.0, -9205.096567284652, -15675.747773140405, 19598.098945391055, -179.68567367621347, 47258.650929767005, 19485.826132992046, 35864.53626925186, 11083.403060841925, 33128.63804443336, 2820.767798515296, 39114.435209564595, 28538.21558215804, 40973.63096161258, 35950.72459587152, 30427.988520620886, 24826.797822332126, 0.098, 1.03, 0.11, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7074745417216632E9, 0.0, 2024-02-09 11:29:01.721
12.0, -9137.61665077408, -15647.025781515335, 19648.79270181569, -188.44755750269385, 47580.80662260135, 19568.818160154602, 36061.27632394747, 11258.685440860443, 33390.71224817184, 2817.6609060360083, 39419.98355626864, 28616.960777874086, 41324.10631467179, 36126.43165903469, 30585.09893239724, 24956.192070983896, 0.098, 1.03, 0.11, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7074745417296479E9, 0.0, 2024-02-09 11:29:01.729
14.0, -9247.475474771914, -15703.463936264985, 19568.438180498862, -178.03164458652074, 47224.810388661674, 19466.60363276048, 35856.28847554785, 11109.286380921172, 33267.01769435617, 2748.1693325244587, 39348.05564261146, 28566.75875982747, 41323.10048617131, 36065.16552748269, 30542.13887955414, 24951.855832559566, 0.098, 1.03, 0.11, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7074745417386444E9, 0.0, 2024-02-09 11:29:01.738
16.0, -9142.511682809793, -15651.876110062136, 19643.584745357603, -200.87512741984457, 47437.77780983184, 19526.52865964516, 35967.35429374627, 11173.793515419187, 33183.19865264877, 2714.999343752783, 39164.5925241223, 28562.22135570304, 40988.696037375455, 35989.37076203475, 30450.049692398276, 24827.24485722123, 0.098, 1.03, 0.11, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7074745417456741E9, 0.0, 2024-02-09 11:29:01.745
18.0, -9227.403608251048, -15705.229724076955, 19577.2224160698, -202.99854314309874, 47389.07335866372, 19475.141999142408, 35931.23387470649, 11139.952974313854, 33416.975547906826, 2716.385151909012, 39526.66843255382, 28606.678975424646, 41500.17100574625, 36162.55207807447, 30606.802476263343, 24995.173513313952, 0.096, 1.04, 0.122, 192.0, 1.5, 0.0, 16.0, 64.0, 1.5, 104.0, 0.0, 0.0, 0.0, 1.707474541753893E9, 0.0, 2024-02-09 11:29:01.753
20.0, -9233.863262398632, -15702.033424619845, 19580.195198082354, -198.14821459629712, 47206.03492331922, 19465.79896996009, 35836.66364391609, 11076.898703205432, 33082.392285155336, 2637.014107348217, 39099.2807268239, 28505.89495967567, 40946.607702566114, 35926.91998802662, 30396.897244083553, 24803.82022903207, 0.096, 1.04, 0.122, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7074745417626934E9, 0.0, 2024-02-09 11:29:01.762
22.0, -9163.745840042335, -15674.808999873281, 19624.518707337225, -210.7545984690903, 47527.810636497816, 19525.34401718903, 35986.35327653328, 11186.668120225444, 33348.310988940124, 2680.3094363581463, 39407.198358440204, 28592.7985421179, 41271.065625079355, 36083.56101316941, 30541.893010365133, 24916.629483298002, 0.096, 1.04, 0.122, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7074745417698936E9, 0.0, 2024-02-09 11:29:01.769
24.0, -9287.08276594672, -15749.195605420544, 19539.91735457389, -221.05875266298685, 47183.86199281955, 19420.581390927004, 35803.76187607788, 11041.650002199412, 33227.87978981493, 2621.5019966962336, 39325.92741560071, 28531.17478265462, 41260.24738076298, 36022.78661999543, 30496.586024354223, 24899.30688134514, 0.096, 1.04, 0.122, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7074745417777529E9, 0.0, 2024-02-09 11:29:01.777
26.0, -9181.806049562223, -15690.477572736452, 19615.421547343918, -215.94020318272152, 47409.77107402934, 19503.305197156096, 35920.482685623494, 11118.96468627032, 33141.244428306156, 2608.7615023567087, 39134.52942782992, 28513.159276623643, 40908.83325443664, 35918.873360022706, 30409.280110511794, 24777.91455720837, 0.096, 1.04, 0.122, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7074745417857444E9, 0.0, 2024-02-09 11:29:01.785
28.0, -9246.06731487123, -15729.079035410767, 19571.098038089043, -204.56316525497024, 47379.05977714775, 19484.641490535916, 35894.64406903316, 11114.516689123713, 33393.550919717665, 2684.2433433822803, 39510.61988003491, 28581.13093151223, 41432.624034002314, 36126.990452646074, 30583.444903307547, 24969.625469401537, 0.092, 1.044, 0.134, 192.0, 1.0, 112.0, 16.0, 80.0, 2.0, 24.0, 0.0, 0.0, 0.0, 1.7074745417937565E9, 0.0, 2024-02-09 11:29:01.793
30.0, -9252.54932076327, -15726.754453987414, 19585.15728535143, -199.7128367081686, 47211.06406582166, 19476.930138698834, 35815.87652157265, 11047.841435413533, 33059.928781977746, 2661.3328053155906, 39093.111645354234, 28493.132113591688, 40878.56899244416, 35886.083350906774, 30393.81270334872, 24789.62687130295, 0.092, 1.044, 0.134, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7074745418017893E9, 0.0, 2024-02-09 11:29:01.801
32.0, -9186.946950786943, -15701.92166589757, 19623.937561981387, -221.93047069674384, 47534.82908425678, 19528.808537579604, 35973.07634032683, 11140.735285369788, 33320.84069500455, 2787.0837196211482, 39403.84559677191, 28578.918108811155, 41188.833557228274, 36061.38808266975, 30543.792908643834, 24901.475000557304, 0.092, 1.044, 0.134, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7074745418098223E9, 0.0, 2024-02-09 11:29:01.809
34.0, -9288.26740840285, -15756.50462585743, 19553.48486345826, -200.51749950855967, 47198.14475752649, 19462.155635613875, 35814.33425120524, 11024.863842113476, 33205.77391454863, 2836.056391722726, 39330.30835751395, 28523.776355239912, 41178.507051289926, 35994.086980114815, 30509.08064950474, 24899.17277087841, 0.092, 1.044, 0.134, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7074745418187635E9, 0.0, 2024-02-09 11:29:01.818
36.0, -9180.19672396144, -15700.133526341144, 19626.239791660286, -218.0412671615204, 47420.25404217888, 19528.786185835146, 35946.16484000264, 11114.181412956885, 33131.61082644592, 2957.7169367929623, 39145.548837846385, 28533.23114314451, 40826.645890074484, 35903.562415070824, 30434.26936081283, 24791.9514527263, 0.092, 1.044, 0.134, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.707474541824791E9, 0.0, 2024-02-09 11:29:01.824
