%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
0.0, -10264.83747539967, -17077.33626095489, 18518.688502155364, -994.920849194628, 47214.126254812036, 18822.20284011398, 35453.19711604084, 10460.683460317072, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7074745094173944E9, 0.0, 2024-02-09 11:28:29.417
64.0, -10349.125903740634, -17109.81334564845, 18445.553594297602, -986.8742211907174, 46914.23289945518, 18743.502347886842, 35308.69308813728, 10343.225043204433, 32108.12444783741, 2436.116628183917, 39080.28174403688, 28315.79337308328, 40849.60113163008, 35379.659876782884, 29940.295808350544, 24887.236939339276, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7074745094175005E9, 0.0, 2024-02-09 11:28:29.417
0.0, -4710.384274766955, -7954.67292722141, 9643.995421409061, -184.35718826737266, 23586.655984718323, 9623.09654034335, 17821.492889105426, 5436.637155608792, 16050.139492766797, 1223.3780292723216, 19493.246912151208, 14168.368478818951, 20307.565666146955, 17673.189064644466, 14944.666915496222, 12394.221114423408, 0.094, 1.03, 0.08600000000000001, 192.0, 1.0, 120.0, 16.0, 24.0, 1.0, 88.0, 0.0, 0.0, 0.0, 1.707474509525318E9, 0.0, 2024-02-09 11:28:29.525
2.0, -9331.853310090699, -15881.987319229524, 19345.434826068264, -406.3770659419377, 47456.843847852215, 19316.176392576264, 35766.255648881874, 10986.441193394803, 32983.41876070723, 2957.8957507486048, 39230.15019060972, 28569.79859707339, 40900.71957119937, 35893.03474343238, 30289.76533290927, 24871.300145542642, 0.094, 1.03, 0.08600000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.707474509532313E9, 0.0, 2024-02-09 11:28:29.532
4.0, -9418.19809892155, -15940.973572847079, 19278.15607525779, -415.6083364019795, 47390.86149822015, 19275.943252556714, 35751.59290451919, 10963.21773090574, 33171.441635065275, 2886.280761513801, 39537.866656525934, 28583.36610595776, 41396.92829810719, 36047.55235285191, 30430.64837821107, 25016.027690890754, 0.094, 1.03, 0.08600000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7074745095394006E9, 0.0, 2024-02-09 11:28:29.539
6.0, -9415.202965164539, -15939.00661933501, 19274.62449963385, -428.30412725259396, 47254.22528436486, 19267.538996641517, 35689.432703188984, 10921.151747840851, 32845.21792474007, 2779.8864579065394, 39116.89390145468, 28489.466427501015, 40849.66818686345, 35826.96298682249, 30248.32519868913, 24850.53537494366, 0.094, 1.03, 0.08600000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7074745095473397E9, 0.0, 2024-02-09 11:28:29.547
8.0, -9362.8104761613, -15922.019293548978, 19303.59236044793, -437.17776980135085, 47537.6230523137, 19324.893572913836, 35813.21666398247, 11010.625780895447, 33115.18229427127, 2793.923353424472, 39439.027242544566, 28570.066818006853, 41220.26010993244, 36024.03831768493, 30381.407485176027, 24953.64397211599, 0.09, 1.03, 0.078, 192.0, 1.0, 104.0, 16.0, 24.0, 1.0, 56.0, 0.0, 0.0, 0.0, 1.7074745095553124E9, 0.0, 2024-02-09 11:28:29.555
10.0, -9463.01334655444, -15973.45065754064, 19232.960847969156, -436.21664478977266, 47205.11850179655, 19229.38456885631, 35651.34533063714, 10865.562959380504, 32958.697731339664, 2715.6475443419868, 39308.78362760349, 28503.03393638539, 41145.44882124053, 35939.571075388325, 30320.63309200205, 24919.043471699177, 0.09, 1.03, 0.078, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.707474509563666E9, 0.0, 2024-02-09 11:28:29.563
12.0, -9367.303176796815, -15924.567392416882, 19308.1074128279, -450.16413332988424, 47448.5513506593, 19290.38247947484, 35761.427672079524, 10925.890317665377, 32914.12835289578, 2702.2812011577134, 39176.90833531718, 28505.179703853097, 40877.00437033229, 35873.52167052289, 30265.066655286155, 24821.165182729386, 0.09, 1.03, 0.078, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7074745095715349E9, 0.0, 2024-02-09 11:28:29.571
14.0, -9446.473055657514, -15972.82480869589, 19249.054103976978, -447.88425539544295, 47372.55541951125, 19253.367990656854, 35704.63188941859, 10898.978817341187, 33119.94321584025, 2706.0809977151152, 39505.76955148811, 28550.911373008654, 41379.29277173195, 36037.96345448059, 30412.230540779896, 24977.26976600525, 0.09, 1.03, 0.078, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7074745095804253E9, 0.0, 2024-02-09 11:28:29.580
