%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
122.0, -7927.783778641675, -14493.54165715476, 20927.558353848264, 738.3898780810688, 47451.92646407205, 20292.321776428435, 36798.01217293885, 11997.388243363886, 34238.82683978401, 5958.908016551497, 39432.20996048569, 28814.438440136724, 41480.88145028132, 36532.540504043165, 30936.82598314595, 24798.835790018536, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.70747471390153E9, 0.0, 2024-02-09 11:31:53.901
124.0, -8024.924460044439, -14556.685335241002, 20865.30874554023, 746.5929682961665, 47356.81979141472, 20237.537650768478, 36739.607064677126, 11942.157082814823, 34412.70105990184, 5976.454135948913, 39742.96626364783, 28861.46651047069, 41914.03590608072, 36705.31948868269, 31072.456368500756, 24960.774178597236, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7074747139015913E9, 0.0, 2024-02-09 11:31:53.901
0.0, -3548.3170805355408, -6897.189545296377, 10857.382220909862, 591.293047820693, 23658.62860186441, 10317.56524056974, 18560.419209053423, 6149.791914199819, 17064.528711381998, 2956.6887565480183, 19680.912158597966, 14383.816943623657, 20736.808566666674, 18243.784397099542, 15452.699715220895, 12394.936370245978, 0.124, 1.006, 0.156, 192.0, 1.5, 112.0, 15.5, 56.0, 2.0, 112.0, 0.0, 0.0, 0.0, 1.7074747139904952E9, 0.0, 2024-02-09 11:31:53.990
2.0, -7016.480805454351, -13754.503578484486, 21758.529157463214, 1179.94858979566, 47589.05441630536, 20695.90487431346, 37279.580507228435, 12417.064597256733, 35168.3017812135, 7563.092716108885, 39866.19143082994, 29056.485480843246, 41938.30990055918, 36925.93120645657, 31102.16183688186, 24750.645428972894, 0.124, 1.006, 0.156, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7074747139975398E9, 0.0, 2024-02-09 11:31:53.997
4.0, -7152.714687909447, -13828.107872975812, 21670.53033954267, 1184.5977526423637, 47306.416607668, 20608.330739537567, 37110.3107464684, 12305.216468002376, 35152.23087695013, 7541.120951309318, 39924.529483858285, 29029.21635260777, 42088.62538202112, 36938.20231416253, 31124.334767381522, 24801.875627264457, 0.124, 1.006, 0.156, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7074747140035355E9, 0.0, 2024-02-09 11:31:54.003
6.0, -7041.91709064449, -13759.800941920394, 21747.30858174665, 1187.1458515102688, 47436.30259469779, 20674.156626958447, 37196.968459721626, 12375.78092524778, 34990.5607093049, 7513.8071195849325, 39636.75077399621, 28988.335011999014, 41666.132708326906, 36785.115216388134, 31001.37782113288, 24660.59025056246, 0.124, 1.006, 0.156, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7074747140115285E9, 0.0, 2024-02-09 11:31:54.011
8.0, -7072.49427705935, -13787.718270745072, 21716.709043587332, 1181.5132119075313, 47505.861223442706, 20670.46858912332, 37215.36394540834, 12402.73712906088, 35279.25584068964, 7582.292864595994, 40045.631235317145, 29074.523338618677, 42182.86033664469, 37000.74249514848, 31180.772922131175, 24845.90856384141, 0.11, 1.022, 0.152, 192.0, 1.5, 56.0, 15.5, 120.0, 2.0, 96.0, 0.0, 0.0, 0.0, 1.707474714019578E9, 0.0, 2024-02-09 11:31:54.019
10.0, -7130.8546818321565, -13808.550096577419, 21691.965662475308, 1190.5433166674754, 47273.26897064078, 20624.491050778754, 37097.63730736224, 12291.581903884638, 34970.95822941759, 7495.501040876036, 39683.421216418894, 28970.006581545662, 41767.67668338736, 36788.535033289794, 31017.716946329707, 24697.73884984718, 0.11, 1.022, 0.152, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7074747140285985E9, 0.0, 2024-02-09 11:31:54.028
12.0, -7012.032808307745, -13750.793188904905, 21754.952878350363, 1183.6142758863302, 47589.56850642783, 20711.685205898906, 37245.114117278354, 12423.859527571145, 35157.03650200802, 7559.516436996036, 39865.967913385386, 29049.93641971784, 41925.3458887751, 36913.07895339477, 31104.240549116203, 24762.29068783411, 0.11, 1.022, 0.152, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7074747140355616E9, 0.0, 2024-02-09 11:31:54.035
14.0, -7152.669984420537, -13828.487852631552, 21672.251423865728, 1187.0340927879922, 47320.453503185934, 20619.596018743043, 37100.699496352616, 12290.19609572841, 35155.114251984865, 7531.844977360365, 39930.76562056132, 29018.73338445823, 42084.19973661897, 36935.900084483634, 31120.78084001313, 24809.251702934707, 0.11, 1.022, 0.152, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7074747140437598E9, 0.0, 2024-02-09 11:31:54.043
