%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
190.0, -25933.27622810319, -28620.470001753572, 4018.776597830844, -9221.748616903857, 38684.58881194458, 8490.667759259673, 22452.617878033863, -4490.2419436266355, 11766.450019651655, -3619.3956279034173, 36964.95735227554, 22463.324363627955, 34122.620120360865, 24239.438681535565, 24212.549532955833, 24237.114100112212, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7074738064396544E9, 0.0, 2024-02-09 11:16:46.439
192.0, -25985.91458629544, -28656.836289982355, 3979.5045828228695, -9207.219983007906, 38643.863933547014, 8448.467665728052, 22411.691833936195, -4548.781162355085, 11957.17745508879, -3573.7757174701355, 37410.248805314164, 22523.383500979366, 34718.51762753935, 24433.138898985257, 24441.900782811736, 24503.502190530562, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.707473806439767E9, 0.0, 2024-02-09 11:16:46.439
0.0, -12644.65005930067, -13727.726188627028, 2602.0336272756613, -4229.0841614108285, 19736.635057525047, 4787.095461737569, 12175.062260039123, -1500.2043843512995, 5846.076410541107, -1811.8994607805564, 18482.501027882223, 11213.73608276082, 17129.035845880015, 12116.97007619978, 12110.82334647457, 12153.872806295492, 0.098, 1.034, 0.16, 192.0, 1.5, 8.0, 16.0, 40.0, 2.5, 0.0, 0.0, 0.0, 0.0, 1.7074738065331504E9, 0.0, 2024-02-09 11:16:46.533
2.0, -25354.567212410835, -27501.362860365258, 5153.529960337873, -8441.471569713542, 39304.35798220134, 9507.381559298225, 24220.394995259645, -3103.047979241369, 14026.189032338743, -2478.6519978823662, 37572.88009797098, 23204.485858021482, 35499.64404101897, 25492.52217918899, 24694.07316375651, 25001.208484316885, 0.098, 1.034, 0.16, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.707473806540122E9, 0.0, 2024-02-09 11:16:46.540
4.0, -25348.26402047444, -27497.160732407658, 5169.936140768068, -8431.972078320036, 39034.19244697004, 9491.891800390697, 24091.917168130538, -3180.6085325012846, 13720.461871679054, -2532.2738328306477, 37041.10974563476, 23106.518162073873, 34882.110045207744, 25230.962065572985, 24390.894101964725, 24720.627036169415, 0.098, 1.034, 0.16, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7074738065471513E9, 0.0, 2024-02-09 11:16:46.547
6.0, -25298.933720461577, -27470.360990805744, 5195.93121956959, -8449.026459339435, 39442.312948979496, 9567.686565838643, 24301.509475887953, -3024.861577136705, 13993.644892411816, -2470.001872778162, 37410.60643322545, 23212.912465681133, 35217.63208122636, 25425.913980712176, 24595.09963930841, 24865.26517453971, 0.098, 1.034, 0.16, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.707473806555164E9, 0.0, 2024-02-09 11:16:46.555
8.0, -25385.099695336783, -27526.01683449946, 5140.54359680934, -8416.862299068249, 39041.41206042911, 9502.888858662709, 24091.5371884748, -3158.3461950237984, 13867.961033339625, -2505.2729255286367, 37346.30046442753, 23153.792101596846, 35289.761160583636, 25374.30380276487, 24569.082208762433, 24924.720814790824, 0.08600000000000001, 1.04, 0.18, 192.0, 1.0, 88.0, 16.0, 64.0, 2.5, 80.0, 0.0, 0.0, 0.0, 1.7074738065631337E9, 0.0, 2024-02-09 11:16:46.563
10.0, -25304.09697343075, -27475.30072633037, 5192.869030579213, -8446.008973837968, 39297.00425827554, 9572.291025196437, 24236.75647220093, -3083.914885987626, 13793.037985925435, -2502.523660960634, 37073.13979543922, 23147.846537571735, 34813.31137577431, 25281.47700804198, 24424.265256436498, 24715.709652389247, 0.08600000000000001, 1.04, 0.18, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7074738065721807E9, 0.0, 2024-02-09 11:16:46.572
12.0, -25355.50598567796, -27517.143191950705, 5146.936195723557, -8440.018706323946, 39308.02366829201, 9549.93928074113, 24238.79048094636, -3084.3842726211874, 14027.910116661802, -2471.1641634898383, 37557.412690807905, 23206.631625489194, 35468.59746797055, 25502.893388616252, 24693.313204445032, 25004.42713551845, 0.08600000000000001, 1.04, 0.18, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7074738065792165E9, 0.0, 2024-02-09 11:16:46.579
14.0, -25363.97729682652, -27523.60284609829, 5144.768076511393, -8440.644555168696, 39052.45382219003, 9523.072483905851, 24120.52740103333, -3177.278122577444, 13714.203383231566, -2530.910376418874, 37022.55779773686, 23099.924397459556, 34842.03336739938, 25247.27883902536, 24420.59957034583, 24743.671684702837, 0.08600000000000001, 1.04, 0.18, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7074738065875127E9, 0.0, 2024-02-09 11:16:46.587
