%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
92.0, -14136.137263314398, -16130.851641994912, 17430.180898926366, -1622.9601648998457, 47017.609717560976, 18286.81150517601, 34984.50338655751, 9847.776275608096, 31401.809323049703, 5474.009272338066, 39251.00436818652, 28813.23144593614, 40496.06358958049, 34930.836848120314, 29686.804674482904, 24955.476815161328, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.707474397253216E9, 0.0, 2024-02-09 11:26:37.253
94.0, -14182.964167948267, -16139.501767099115, 17392.2052850968, -1604.4305687463964, 46723.61722274032, 18228.294638192016, 34829.29287305986, 9733.938841097217, 31149.77105257166, 5436.659507353247, 38972.166356106565, 28729.74768039557, 40216.823246100335, 34768.45142465251, 29561.14316715517, 24858.179671547376, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7074743972532747E9, 0.0, 2024-02-09 11:26:37.253
0.0, -6253.436953239078, -8563.065059550412, 8857.214016582253, -652.8497520506087, 23426.81866011842, 9174.295863425239, 17448.889309035458, 4873.216733123867, 15571.901568401048, 2729.0585910151713, 19441.457920248264, 14375.770315619746, 20003.42547934359, 17365.517302217162, 14760.712058629044, 12387.49323934236, 0.124, 1.024, 0.08, 192.0, 1.5, 112.0, 16.0, 0.0, 1.0, 64.0, 0.0, 0.0, 0.0, 1.7074743973763564E9, 0.0, 2024-02-09 11:26:37.376
2.0, -12442.567937680238, -17106.19236304669, 17755.2423185399, -1307.5994023799185, 47149.35089938056, 18429.97442841225, 35031.91143654721, 9909.15416588237, 31640.369491621197, 5370.319529809896, 38996.57446105176, 28151.128071681032, 40309.314764656396, 34640.35357717914, 29854.353350919886, 24923.625579312513, 0.124, 1.024, 0.08, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7074743973830876E9, 0.0, 2024-02-09 11:26:37.383
4.0, -12551.845616322234, -17145.687895499217, 17676.67593677949, -1305.319524445477, 46884.28156188507, 18350.715142573732, 34899.09737099378, 9821.490624128655, 31647.49969810244, 5340.792875384435, 39090.18356683059, 28130.050376659678, 40538.6660145123, 34669.187327526495, 29892.261909516088, 25003.600120973602, 0.124, 1.024, 0.08, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7074743973901176E9, 0.0, 2024-02-09 11:26:37.390
6.0, -12479.381260798129, -17120.072796353437, 17729.73897811639, -1317.970611807181, 46979.54469675359, 18386.097954046483, 34935.664824922664, 9836.019258024604, 31455.721730675905, 5312.428511670651, 38773.7499205768, 28085.525701704708, 40063.42322390356, 34503.04681099019, 29750.976532814093, 24843.42752020687, 0.124, 1.024, 0.08, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7074743973981235E9, 0.0, 2024-02-09 11:26:37.398
8.0, -12495.18394412803, -17126.53245050102, 17711.432899407497, -1309.4098936807984, 47087.83889863955, 18395.798611140086, 34977.01555216498, 9878.375813767412, 31747.590809773304, 5355.656785447215, 39183.636210398225, 28161.901612508493, 40613.633765415405, 34712.68382223652, 29925.811877943503, 25005.634129719037, 0.11800000000000001, 1.036, 0.058, 192.0, 1.5, 88.0, 16.0, 48.0, 0.5, 104.0, 0.0, 0.0, 0.0, 1.7074743974071484E9, 0.0, 2024-02-09 11:26:37.407
10.0, -12525.381150887151, -17121.190383576202, 17697.105431211643, -1289.3156754154772, 46813.31477323947, 18347.87647102791, 34839.64173074266, 9775.915417184284, 31461.332018534187, 5310.640372114226, 38832.02091837179, 28083.156416792444, 40201.445245915085, 34535.94857882841, 29773.149463313755, 24881.291375314162, 0.11800000000000001, 1.036, 0.058, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.707474397415148E9, 0.0, 2024-02-09 11:26:37.415
12.0, -12432.420245697529, -17096.402298975267, 17764.585347722215, -1303.35257093341, 47137.28095737469, 18422.710111464276, 34978.937802188135, 9883.740232436685, 31641.151802677134, 5366.944416397145, 39008.7561617799, 28155.643124061004, 40318.546035116444, 34640.71120509043, 29844.04919672599, 24923.22324791232, 0.11800000000000001, 1.036, 0.058, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.707474397422199E9, 0.0, 2024-02-09 11:26:37.422
14.0, -12533.628944591159, -17132.00862789257, 17695.116125955123, -1289.583896348941, 46871.65282626782, 18351.11747397393, 34848.29185584687, 9794.869696482385, 31646.2703521574, 5345.933776609156, 39106.63445074969, 28135.638312773506, 40542.197590136246, 34673.300048506266, 29872.704133117695, 24990.144370811508, 0.11800000000000001, 1.036, 0.058, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7074743974301827E9, 0.0, 2024-02-09 11:26:37.430
16.0, -12447.060638315754, -17092.15546752876, 17771.581443736726, -1281.8054892784942, 46980.841097931996, 18401.364195509457, 34923.237255005515, 9827.860871298417, 31467.724617448406, 5340.234081773053, 38806.405819226005, 28115.90172241947, 40064.31729368178, 34532.81933460466, 29752.13882352577, 24854.983372090268, 0.11800000000000001, 1.036, 0.058, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7074743974395716E9, 0.0, 2024-02-09 11:26:37.439
18.0, -12472.27340606134, -17120.698645198187, 17750.771969648835, -1288.6674748262733, 47086.251924783224, 18399.6431111864, 34942.86208663727, 9848.849159341951, 31779.285583410932, 5400.024998190999, 39230.552522009915, 28209.466124709386, 40616.74065789469, 34754.526287856854, 29939.669959505794, 25030.824545720166, 0.094, 1.066, 0.052000000000000005, 192.0, 1.0, 120.0, 16.5, 40.0, 0.5, 80.0, 0.0, 0.0, 0.0, 1.7074743974462266E9, 0.0, 2024-02-09 11:26:37.446
