%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
0.0, -9849.452656442245, -11896.581875870452, 22291.528855744466, 1527.8311404980589, 47601.8843176227, 21151.299315845885, 37554.6634262399, 12390.801297521746, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7074747767029517E9, 0.0, 2024-02-09 11:32:56.702
132.0, -9823.815205552008, -11880.578026840452, 22311.913646687706, 1531.4968265887294, 47489.16447033459, 21142.60448725277, 37498.47114067926, 12333.133796827055, 35208.1102380884, 8343.637984232662, 39797.01278174076, 28971.30298272407, 41883.8386993216, 37029.91152166266, 31503.979146954913, 24674.761256547125, 0.056, 0.512, 0.07, 192.0, 1.5, 64.0, 16.0, 0.0, 2.0, 48.0, 0.0, 0.0, 0.0, 1.7074747767029939E9, 0.0, 2024-02-09 11:32:56.702
0.0, -4076.086470614251, -5866.461201484347, 11154.079276809607, 779.2712186898254, 23691.485666213714, 10561.489827810507, 18840.53127056733, 6221.89864181264, 17788.971100922954, 4209.436978034613, 20127.16473664817, 14543.631916479102, 21220.433261446153, 18648.663896162976, 15849.063199646855, 12433.090798031188, 0.112, 0.998, 0.138, 192.0, 1.5, 64.0, 15.5, 24.0, 2.0, 40.0, 0.0, 0.0, 0.0, 1.7074747767919908E9, 0.0, 2024-02-09 11:32:56.791
2.0, -8055.3004807592015, -11681.133411065748, 22391.95524358216, 1551.8816175319694, 47628.28172782442, 21191.10777272079, 37802.14194084906, 12522.408368874594, 35467.85986040352, 9255.946785920476, 39828.99812805631, 29071.93053626186, 41888.30904821266, 37062.34390286731, 31411.420573165487, 24613.651587206317, 0.112, 0.998, 0.138, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.707474776798941E9, 0.0, 2024-02-09 11:32:56.798
4.0, -8093.901943433517, -11710.525955024475, 22363.38971416828, 1554.988510011257, 47669.520696344465, 21174.075743445843, 37813.94366192146, 12534.634773091648, 35749.51419228485, 9310.08271099123, 40227.57443518334, 29149.088758121583, 42411.697496378125, 37267.71173092267, 31584.06544733828, 24781.55789155458, 0.112, 0.998, 0.138, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7074747768059316E9, 0.0, 2024-02-09 11:32:56.805
6.0, -8112.476243075877, -11711.665893991696, 22360.28282168899, 1575.7085771213267, 47442.11404825617, 21140.346961062787, 37710.74565777131, 12467.981871125921, 35443.854086858526, 9243.183939836495, 39849.42762248846, 29059.32415238907, 41964.93082820545, 37061.36042611128, 31413.007547021814, 24634.326950827475, 0.112, 0.998, 0.138, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7074747768151748E9, 0.0, 2024-02-09 11:32:56.815
8.0, -8031.741742103308, -11668.012937070482, 22433.68595048022, 1579.4413184453629, 47762.74982246755, 21224.68009289266, 37870.76179632686, 12614.944590919566, 35668.69028433446, 9317.36937968366, 40079.47177642248, 29155.10137738006, 42186.21309831299, 37204.97038423662, 31523.626330331128, 24721.431698969805, 0.106, 1.012, 0.136, 192.0, 1.5, 40.0, 15.5, 80.0, 2.0, 32.0, 0.0, 0.0, 0.0, 1.7074747768219495E9, 0.0, 2024-02-09 11:32:56.821
10.0, -8134.984449742371, -11725.948658698639, 22346.871775015807, 1582.9952458137568, 47462.74470838842, 21133.529679003917, 37707.303489125195, 12480.275330576342, 35625.0596791577, 9286.367510124148, 40107.18793954706, 29123.697176420355, 42310.0864660843, 37200.41062836774, 31527.67199607754, 24757.596821498493, 0.106, 1.012, 0.136, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7074747768299472E9, 0.0, 2024-02-09 11:32:56.829
12.0, -8045.2645474987685, -11668.638785915231, 22426.15341259878, 1578.8378213450696, 47612.21082356106, 21191.063069231877, 37779.14199580455, 12520.240249662429, 35477.82873843059, 9279.416117598548, 39852.176887056456, 29099.557292408623, 41909.29733625619, 37079.085359464334, 31410.861779554103, 24626.414433290298, 0.106, 1.012, 0.136, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.707474776838012E9, 0.0, 2024-02-09 11:32:56.838
14.0, -8083.843658428629, -11688.867114647284, 22386.546121423977, 1578.6813591338826, 47655.48380082653, 21183.798752283903, 37792.39658026655, 12544.000154018422, 35764.95924770347, 9338.447074705015, 40249.143868582716, 29177.944860213385, 42436.44087749015, 37281.86038516288, 31584.49013048293, 24794.410144616384, 0.106, 1.012, 0.136, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.707474776847028E9, 0.0, 2024-02-09 11:32:56.847
